content,productColor,productSize,referenceName
很好看，值得购买，服务好,香槟色,80A/36A,南极人无钢圈文胸夏薄款深V调整型女内衣小胸罩一片式隐形无痕性感聚拢文胸 酒红 80A/36A
快递神速，货已收到，正品好货，价优质优，五星评论！,主推色,75B/34B,南极人无钢圈文胸夏薄款深V调整型女内衣小胸罩一片式隐形无痕性感聚拢文胸 酒红 80A/36A
南极人女内衣是正品。商品布料柔软耐看，很好用！,肤色,34C=75C,南极人无钢圈文胸套装小胸聚拢胸罩性感深V无痕拉丝一片式调整型侧收副乳女士内衣 西瓜红 32B=70B
不错，，，质量很好！！！这个价格可以买到真的很实惠！,浅紫色,32A=70A,南极人无钢圈文胸套装小胸聚拢胸罩性感深V无痕拉丝一片式调整型侧收副乳女士内衣 西瓜红 32B=70B
此用户未填写评价内容,美人鱼【黑色】薄,80C/36C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
型号还不错 材质也还行 穿着合适 也还舒服 特价一下子买了两件,银灰色,34/75A,南极人无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣女胸罩 银灰色 34/75A
包装很好，做工也很满意，质量好。黑色的还是第一次购买。总的来说都很满意。,黑色,75C,都市丽人内衣女无钢圈薄模杯薄款胸罩性感蕾丝舒适手掌杯聚拢刺绣女士文胸ABC杯2B6513 肤色 75B
内衣收到了，店家发货很快穿着也特别有型，老公说挺不错的。另外一个我趁着店里有活动，所以就买了两个。果然没有让我失望，一开始还以为尺寸大小不合适纠结了一会儿，但是买来之后我试穿一下感觉挺好的，尺寸也刚刚好，内衣款式也很新颖，因为外面有蕾丝，所以就特别好看。总之，这是一次很满意的购物体验，如果后期内衣好穿，下次还是会考虑到这家店来买，毕竟都市丽人这个牌子，我还是信得过的给大家上个图。,黑色,75C,都市丽人内衣女无钢圈薄模杯薄款胸罩性感蕾丝舒适手掌杯聚拢刺绣女士文胸ABC杯2B6513 肤色 75B
第二次来你们家购买了。物流还是很快，质量也挺不错，款式也很好看，特别满意，会持续关注的，好评。,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
文胸收到了，包装很严实，物流很快，做工精细，质量和卖家描述完全一致，性价比高，有需要还会再来的,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
支持都市丽人，穿了很多年，舒适耐穿，洗了不变形，关键是质量好，价格很美丽,粉色,75B/34,都市丽人内衣女无钢圈文胸性感甜美聚拢调整型胸罩3D立体中模杯志玲同款杯里按摩珠女士文胸2B7505 粉色 75B/34
很好，码数正。质量很好。很聚拢，而且不嘞人。一直喜欢无钢圈的内衣。主要是舒服,粉色,75B/34,都市丽人内衣女无钢圈文胸性感甜美聚拢调整型胸罩3D立体中模杯志玲同款杯里按摩珠女士文胸2B7505 粉色 75B/34
聚拢无敌，主要是设计的太好看了，胸罩颜色穿上感觉很优雅，内衣很好，舒服又显得胸很大，一点看不出空的感觉，难得的尺寸大又舒服，质量超出想象，洗了不变形不褪色，意外的好！就喜欢这种厚度很舒服的，面料很软，不会扎皮肤，对于我这种敏感性肌肤的太合适了，自信心十足。内衣很服帖哦，手感摸着好舒服哦，质量非常好，样子和图片一样，摸着软软的。,肤色,M,日本文胸女无钢圈运动内衣聚拢超薄款背心防震无痕睡眠跑步瑜伽抹胸 肤色  -圆领 M
特别舒适，穿上很轻松，内衣的布料柔软，做工精细没有线头。很聚拢 真的物超所值，颜色也好看，洋气，零束缚，&nbsp;舒服又无痕迹 &nbsp;摸着很薄很舒服 &nbsp;薄薄的 &nbsp;这款内衣0束缚0压力&nbsp; 面料凉凉的 好好看,肤色,M,日本文胸女无钢圈运动内衣聚拢超薄款背心防震无痕睡眠跑步瑜伽抹胸 肤色  -圆领 M
很满意的一次购物，图片于实物相符，穿上舒服，下次还买,豆沙色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
物流快，包装好！mm质量好，跟网评和商家的描述一致，没有气味！试了一下，尺寸合适，还送了加长带，美美的，喜欢！以后就选这家了！,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
简直就是小胸妹的福利，穿上去刚刚好，很舒服，内裤也是很舒服的哦，终于找到一款合适我穷的内衣了,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
质料质量都很好，手感柔软舒适，不小心买错了尺码，京东客服及时联系给予更换，值得一赞，给五星好评??????,黑色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
此用户未填写评价内容,肤色,34A=75A,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
好好好好好好好好好好,豆沙色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
宝贝收到了，物流很给力，质量很好的，尺码也刚刚好，穿着也没有紧绷感，很舒服，感谢卖家推荐的尺码，下次还会光顾。,肤色,M（75B-80C）,德美芝 日本无痕睡眠内衣女 无钢圈文胸聚拢胸罩 运动抹胸瑜伽背心 舒适无束缚收副乳 肤色 M（75B-80C）
内衣特别好，是喜欢的那种，而且还送了一条内裤，喜欢的朋友可以放心购买,升级【薄】肤色,75B/34B,向大大内衣文胸套装聚拢调整侧收上托无痕美背定型透气吸汗无钢圈文胸U型性感内衣套装收副乳胸罩 经典【薄】粉色 75B/34B
几次购买了，是正品。值得拥有！,升级【薄】肤色,80C/36C,向大大内衣文胸套装聚拢调整侧收上托无痕美背定型透气吸汗无钢圈文胸U型性感内衣套装收副乳胸罩 经典【薄】粉色 75B/34B
昨晚收到就迫不及待试穿了，真心不错，聚拢效果非常好，一点勒的感觉都没有，想买的亲赶紧下手吧！试过就洗了,蕾丝厚款玫红色,75B=34B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
帮同事买了几套，她说挺好的！物流给力,蕾丝薄款浅紫,70B=32B,向大大无钢圈内衣正品文胸套装拉丝蕾丝薄款内衣女聚拢加厚收副乳胸罩 蕾丝厚款红色 80B=36B
前几天出门玩去了，确认晚了，内衣面料摸着很舒服，而且聚拢效果不错，店家很贴心送了加排扣和被用绳子，挺满意的！,红色套装（含内裤）,34C/75C,奥海儿 聚拢无钢圈文胸秋冬拉绳本命年性感深V少女无痕调整型光面胸罩内衣 肤色套装 36A/80A
买的最好的一次了，超级聚拢，特别适合我。小胸也聚拢,黑色,34B/75B,奥海儿 聚拢无钢圈文胸秋冬拉绳本命年性感深V少女无痕调整型光面胸罩内衣 肤色套装 36A/80A
尺码标准，穿着舒适，第一次买，感觉很好！,红色,80B/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
穿着比较舒适，这个优惠非常划算，买多了两套,红色,80B/36,都市丽人内衣女光面无痕无钢圈女式时尚青年优雅胸罩中模杯纯色性感舒适柔滑聚拢女士文胸2B7522 红色 85C/38
真的是物超所值，质量很好，颜色很漂亮，赞赞赞。,紫色无钢圈厚杯,75B,梦芭蒂文胸聚拢无痕小胸内衣无钢圈性感套装本命年红色蕾丝少女胸罩 伯爵紫色 75B
内衣非常好，购买过n次了，值得大家信赖,紫色无钢圈厚杯,75B,梦芭蒂文胸聚拢无痕小胸内衣无钢圈性感套装本命年红色蕾丝少女胸罩 伯爵紫色 75B
以前买过，用着好，所以又来买了。但是还是感觉厚。再薄点才好呢。,清新色,75B/34B,南极人无钢圈文胸上托侧收调整型少女士内衣小胸罩一片式隐形无痕性感聚拢文胸 清新色 75C/34C
此用户未填写评价内容,酒红,80A/36A,南极人无钢圈文胸夏薄款深V调整型女内衣小胸罩一片式隐形无痕性感聚拢文胸 酒红 80A/36A
当我打开包装时眼睛一亮，看来这次买对了，版型超好看的，怎么穿都好看，穿上也很舒服，总之非常好。,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
文胸收到了，打开包裹试穿了下，颜色和描述相符和，款式也很好看，做工也很精细，非常好，必须点赞。,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
文胸很漂亮很性感，我本来没怎么有胸，穿上它之后还有@了，很不错很喜欢，很饱满，穿起来很舒服,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
衣服很满意哦，对于平胸的我真的是特别合适，穿上很舒服而且不空杯，就是合适!以后还要回购!,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
和图上一样好看 感觉尺寸偏大  质量还可以呢 蕾丝边很好看,粉色,75B/34,都市丽人内衣女无钢圈文胸性感甜美聚拢调整型胸罩3D立体中模杯志玲同款杯里按摩珠女士文胸2B7505 粉色 75B/34
很好，物流也快，下次再买,粉色,75B/34,都市丽人内衣女无钢圈文胸性感甜美聚拢调整型胸罩3D立体中模杯志玲同款杯里按摩珠女士文胸2B7505 粉色 75B/34
超赞，不知道此时用什么语言表达我的兴奋，内衣真的好棒啊，穿上也很美丽，聚拢效果很好，好开心的好不，穿身上非常贴身也不嘞，而且很收副乳，尺码很准颜色也很好看，本来怕便宜不太好，没敢多拍，没想到物超所值，穿着真的好舒服，最主要对身体比较好，虽然没有钢圈但是立体感很给力，也不会勒肉，肩带宽适中，比较舒服没,肤色,M,日本文胸女无钢圈运动内衣聚拢超薄款背心防震无痕睡眠跑步瑜伽抹胸 肤色  -圆领 M
本来以为这种运动胸罩会很一般，但是收到货以后，很惊喜，很满意！！我感觉这个布料和设计都特别好，穿着特别舒服，不紧但是也不松，很舒适，没有挤压的感觉，反正就是很好，好评！！是真的很舒服，好喜欢这个罩罩内衣很快就收到，手感很好，上身超级舒服，弹性大肩带宽，零束缚，还可以穿去练瑜伽，下次还要来买，店铺好评,肤色,M,日本文胸女无钢圈运动内衣聚拢超薄款背心防震无痕睡眠跑步瑜伽抹胸 肤色  -圆领 M
不错不错，很喜欢前面的蕾丝网，弹性的质量不错，穿起来很聚拢，过几天再看看怎么样追加评论,肤色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
东西收到了.很满意还没适穿,豆沙色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
胸罩有点，腰围还可以，,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
和网上看到一样,虾粉色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
颜色好看，聚拢效果好，穿着舒适，实在是很喜欢呢，好好好，最重要价格也实惠！,浅紫色,36/80B,纤诗柔无钢圈聚拢文胸深V聚拢调整型女士小胸胸罩性感内衣收副乳美背四排扣文胸2230 浅紫色 36/80B
这款文胸做工很精细，穿着非常舒适，聚拢效果也很好，喜欢的美眉们可以下手了,浅紫色,36/80B,纤诗柔无钢圈聚拢文胸深V聚拢调整型女士小胸胸罩性感内衣收副乳美背四排扣文胸2230 浅紫色 36/80B
文胸穿上特别的舒适，大小也很合适质量也不错，做工也很精细，卖家服务态度也很好，推荐大家购买。,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
刚刚收到，试了一下，大小合适，穿着很舒服，现在这种便宜质量又好的店真的不多了，买到就是赚到。,酒红色 ,36B=80B,香妮有约 无钢圈内衣文胸 一片式无痕调整型透气前扣聚拢胸罩 酒红色 36B=80B
质量不错，穿起来也比较舒服，除了后背里面的商标印字不知道夏天出汗会不会别扭,白色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
运动款背心文胸质量好，舒服，物流快，服务好，满意！,肤色,L,南极人 运动文胸防震跑步防走光背心少女内衣聚拢无钢圈文胸瑜伽睡眠无痕胸罩NTX2134单 肤色L
实物很好看，没色差，内衣质感也很好，穿着超级舒服的，无痕的，不勒很得劲,肤色,M（75B-80C）,德美芝 日本无痕睡眠内衣女 无钢圈文胸聚拢胸罩 运动抹胸瑜伽背心 舒适无束缚收副乳 肤色 M（75B-80C）
是我喜欢的类型，拢胸效果特好，穿着性感舒服，做工精细，款式新颖，满意。,肤色,M（75B-80C）,德美芝 日本无痕睡眠内衣女 无钢圈文胸聚拢胸罩 运动抹胸瑜伽背心 舒适无束缚收副乳 肤色 M（75B-80C）
实物跟图片没有差别，试了一下挺舒服的,黑色,32B=70B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
6.18期间买的。老公给挑的，手机端下的单，挺实惠。收到货一看，嘿，这布料舒服，对得起这个价钱，而且无钢圈，最适合运动了。中间还有颗小装饰。。。啧啧~~对于我这种婴儿肥的人来说，穿上了Cup一秒B变C。。。。吓我一跳，的确有聚拢的感觉，可能没肉的MM就没法聚了，哈哈哈哈。。,肤色,75B,黛天丽 无钢圈文胸小胸聚拢调整型一片式无痕光面性感深V侧收副乳防外扩内衣本命年女胸罩 粉色 38C=85C
